Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
5034624010416,KARTASI BRAND EXERCISE BOOK HARD COVER 200 PAGES,22,,48,70,,VAT@16%,INCLUSIVE,,,,,,,,
4902505481901,PILOT BP-1 FINE BLUE,22,,13,15,,VAT@16%,INCLUSIVE,,,,,,,,
8901425073018,CAMLIN ELEGANT,22,,8,10,,VAT@16%,INCLUSIVE,,,,,,,,
5034624016012,KARTASI BRAND DELIVERY NOTE,22,,110,137,,VAT@16%,INCLUSIVE,,,,,,,,
5034624000301,KARTASI BRAND DRAWING BOOK 20 PAGES,22,,19,24,,VAT@16%,INCLUSIVE,,,,,,,,
5034624013318,KARTASI BRAND PETTY CASH VOUCHER,22,,15,19,,VAT@16%,INCLUSIVE,,,,,,,,
5034624016036,KARTASI BRAND ORDER BOOK,22,,110,137,,VAT@16%,INCLUSIVE,,,,,,,,
5034624103118,KARTASI EXERCISE SINGLE RULED 48 PAGES,22,,10,15,,VAT@16%,INCLUSIVE,,,,,,,,
5034624110116,KARTASI EXERCISE SINGLE RULED 200 PAGES,22,,34,43,,VAT@16%,INCLUSIVE,,,,,,,,
5034624105112,KARTASI EXERCISE SINGLE RULED 80 PAGES,22,,15,20,,VAT@16%,INCLUSIVE,,,,,,,,
5034624023584,KARTASI BRAND SHORTHAND NOTEBOOK 50 SHEETS,22,,22,28,,VAT@16%,INCLUSIVE,,,,,,,,
5034624023478,KARTASI BRAND NOTEBOOK 40 SHEETS ,22,,30,38,,VAT@16%,INCLUSIVE,,,,,,,,
5034624016029,KARTASI BRAND INVOICE 100X2 SHEETS,22,,110,137,,VAT@16%,INCLUSIVE,,,,,,,,
5034624006143,KARTASI BRAND EXERCISE BOOK 1/2 INCH SINGLE  96 PAGES,22,,18,23,,VAT@16%,INCLUSIVE,,,,,,,,
5034624013813,KARTASI BRAND SCHOOL DIARY 56 PAGES,22,,37,45,,VAT@16%,INCLUSIVE,,,,,,,,
5034624013202,KARTASI BRAND VISITORS BOOK,22,,210,280,,VAT@16%,INCLUSIVE,,,,,,,,
5034624031008,KARTASI BRAND RECEIT BOOK 100X2 SHEETS,22,,54,68,,VAT@16%,INCLUSIVE,,,,,,,,
5034624015121,KARTASI BRAND COUNTER BOOK 2 QUIRE,22,,141,175,,VAT@16%,INCLUSIVE,,,,,,,,
5034624006105,KARTASI BRAND EXERCISE BOOK PLAIN 96 PAGES,22,,19,24,,VAT@16%,INCLUSIVE,,,,,,,,
5034624023447,KARTASI BRAND NOTEBOOK 40 SHEETS REF 451,22,,19,25,,VAT@16%,INCLUSIVE,,,,,,,,
5034624104313,KARTASI BRAND EXERCISE BOOK A4 SINGLE RULED 64 PAGES,22,,24,30,,VAT@16%,INCLUSIVE,,,,,,,,
5034624105327,KARTASI BRAND EXERCISE BOOK A4 SQUARE RULED 80 PAGES,22,,29,36,,VAT@16%,INCLUSIVE,,,,,,,,
5034624104115,KARTASI BRAND EXERCISE BOOK SINGLE RULED 64 PAGES,22,,13,18,,VAT@16%,INCLUSIVE,,,,,,,,
5034624108113,KARTASI BRAND EXERCISE BOOK SINGLE RULED 120 PAGES,22,,22,27,,VAT@16%,INCLUSIVE,,,,,,,,
5034624110123,KARTASI BRAND EXERCISE BOOK SQUARE RULED 200 PAGES,22,,34,43,,VAT@16%,INCLUSIVE,,,,,,,,
5034624104320,KARTASI BRAND EXERCISE BOOK SQUARE RULED A4 64 PAGES,22,,24,30,,VAT@16%,INCLUSIVE,,,,,,,,
5034624105310,KARTASI BRAND EXERCISE BOOK A4 SINGLE RULED 80 PAGES,22,,29,36,,VAT@16%,INCLUSIVE,,,,,,,,
5034624104122,KARTASI BRAND EXERCISE BOOK SQUARE RULED 64 PAGES,22,,13,18,,VAT@16%,INCLUSIVE,,,,,,,,
5034624108328,KARTASI BRAND EXERCISE BOOK A4 SINGLE RULED 120 PAGES,22,,41,51,,VAT@16%,INCLUSIVE,,,,,,,,
5034624018030,KARTASI BRAND SPRING FILE ,22,,44,55,,VAT@16%,INCLUSIVE,,,,,,,,
5034624023003,KARTASI BRAND NOTEBOOK H/C 160 9AGES ,22,,39,49,,VAT@16%,INCLUSIVE,,,,,,,,
5034624602161,AFRI CLEAR TAPES 48mm x 25mm,22,,25,32,,VAT@16%,INCLUSIVE,,,,,,,,
5034624602147,AFRI CLEAR TAPES 24mm x 25mm,22,,13,18,,VAT@16%,INCLUSIVE,,,,,,,,
20186,MASKING TAPE 12mmX15M,22,,17,22,,VAT@16%,INCLUSIVE,,,,,,,,
20187,BINDING TAPE 25mmX 25M,22,,185,240,,VAT@16%,INCLUSIVE,,,,,,,,
4902505481888,PILOT BP-1 FINE BLACK,22,,13,15,,VAT@16%,INCLUSIVE,,,,,,,,
5034624017323,NJEMA BRAND CASH SALE 6,22,,54,68,,VAT@16%,INCLUSIVE,,,,,,,,
5034624017330,NJEMA BRAND CASH SALE 8,22,,54,68,,VAT@16%,INCLUSIVE,,,,,,,,
5034624017361,NJEMA BRAND CASH SALE 4,22,,54,68,,VAT@16%,INCLUSIVE,,,,,,,,
5034624017354,NJEMA BRAND CASH SALE 12,22,,54,68,,VAT@16%,INCLUSIVE,,,,,,,,
5034624023560,JUMBO REPORTER'S 150 PAGES,22,,69,90,,VAT@16%,INCLUSIVE,,,,,,,,
